target01,target02
0.4671351759007197,-1.20988058350936
0.1863597929940543,1.6850725081506566
-0.10903709981690284,-1.214890912135194
0.25800577590758966,0.28402395694400684
0.2537968726130901,0.3360472833212063
-0.09719009792311822,0.6391225702480854
-0.12485352504509181,2.066645807120319
-0.13839845863557407,-0.5361364756984937
0.3479411209581951,-0.4379342708344532
-0.0876654600331481,-0.563510360047575
-0.15221980051865866,-0.4554030472610358
-0.18273254181880355,2.2085489029757825
0.3402284779866715,1.5036356557958954
0.3088887225656762,-0.8233443345006377
-0.08453964508690485,2.521960250365706
0.4465429465972877,0.05259891684348933
0.3738440249216833,1.8802867026670635
0.10074324756539826,-0.7266919652138792
0.20070832999414667,0.7489974400196777
-0.06745284946434166,-0.35205813697507404
0.12695162361171458,2.73045122257069
0.06342774007283591,-1.2624352892636292
-0.22978196745261262,-0.7899150022480972
-0.05756340508272448,0.5901931853387332
-0.09510134315587182,0.0635087498710486
-0.013688088582425456,1.3333343871450278
0.38572568331958773,1.455969750487885
-0.050010497454008984,1.6339664116669257
0.4195822887215184,0.5141190485500479
0.5321475008284104,-0.12206367621472458
0.38482839428605226,1.450083208438122
-0.0634987899180176,-0.3024291247180781
-0.0541853840824785,-0.9894466729676986
-0.03632422213759953,1.6787301249797117
-0.10040759704222511,0.039713160028483976
0.1418886897619196,0.03061427795444216
0.13818450998390713,0.7516109547610754
-0.06717779313459335,-1.5034410396414106
-0.15757988695581177,-0.3060193262384544
0.07811914869979414,0.14623787854549275
-0.04113439775686273,1.4499827084840178
-0.0009809289265335641,-0.38926883845785354
-0.11693346542242036,-1.2381742936899154
0.40786911994932956,-1.1457313305658399
0.033330407780327254,-0.0889208205951307
0.41437480814490196,0.985958668137286
-0.08094925274623234,2.846812612176581
-0.24601905542948116,0.012883440059944004
0.3602132937438604,-1.6102725568377152
-0.06845539602019232,0.13586962295369365
0.6126114916096228,2.332091709300743
0.18028929173232872,-0.4229425057789934
-0.059879802248823805,2.2791839650628205
-0.06239118933938925,2.0341326200896397
0.398026802736216,2.0533806551320866
-0.05839032891099141,0.1426037241659307
-0.1210548225255187,0.5119946805606798
-0.10180955548574855,1.4642403275011469
-0.0880870316978678,2.0908373298510874
0.16523576135219736,0.38480762081416947
0.22224733988848405,-0.21101114281534586
-0.02504045013171083,-0.014667880921813703
-0.041766954173041715,2.0204562251112903
-0.07316527965501074,-0.3671029069137267
-0.09423171031062073,1.0581031128763176
0.19093455145541238,0.8316694421919985
-0.05873856023990448,0.8447085139112127
-0.0033101194092635955,-1.0312309688639716
0.49828489076889454,0.0446449635320596
-0.08252310459060369,1.0993030204085847
-0.0958263146761034,0.151731587507977
-0.12579476917951016,-0.1325857867319848
-0.014704545077055181,0.2160964247136459
0.3933053553212806,2.3711202264173643
-0.022779949616273165,-0.4705120421878818
0.3267151799495635,1.7328445663591683
-0.08417891680482076,-0.4274966965034949
0.2695606534852804,0.1453742112316576
-0.0076894052843558824,2.352913826933194
0.3621269366809983,0.37811346905414434
-0.07139377443041306,-1.0597116200945165
0.24850391594810667,0.03703291286188548
-0.045526631824080094,-0.37643662042070697
-0.13650987519680974,-0.06516272763255093
-0.052067865299746746,0.27839652685097127
-0.1283393296647909,1.950657135982992
-0.010971489379291127,2.1476629307318955
0.27846055299216094,1.9658235199246221
0.023830174240586116,0.9787628536519544
0.29787488047301197,2.0094279973029696
0.24947672490371586,0.06778282997792093
-0.08558654537149689,0.5684127570650006
-0.15296404789850848,-0.3508340886965111
-0.285627275531011,0.12502039441342025
0.18680029636743528,0.30163178506322685
0.23407894916214522,-0.27130814603971565
0.05617569082108509,-0.9857187855370356
-0.11338894956981767,2.251739254477162
-0.09415536069772192,-1.1731080988425342
-0.07115500112832529,-0.1358459153253985
-0.06015824683151716,0.7438981200074495
0.3693533216706318,-0.39355640992061136
-0.07974832473465768,-0.9382620723710394
0.09067066440508353,0.6477519484160872
0.3462629807332433,0.2039105320814793
0.15262442728612735,1.8901086231581643
-0.02712530282454345,-0.03239274990155744
-0.0477675563562292,-1.5470913368087114
-0.05473104762685804,1.7566027784927818
0.2277969202201492,1.3746810926104955
-0.07169156999013612,0.30312630568204635
0.48652545907952144,-0.47233004717878724
0.08821123724774954,1.4188470023262463
0.25335225821547536,-0.0022952987018909354
-0.24812007698838354,-0.24299850379321858
-0.08141163564118954,-1.0550923508701124
-0.0674089522501421,1.5609931850927221
0.5033159060308037,-0.26491671778338
-0.08505843299427937,0.3800079930643026
-0.1969295985644199,0.8875057806645309
-0.08941938180483434,-0.8669247332667935
-0.17788296016128036,2.6329482464147693
0.2732967718253767,0.06658587804499683
0.2332727402002327,-0.027155076860088397
-0.06822226328623007,-1.1965219308326296
0.2897073475241516,0.22051550340410872
0.5099068318630533,-0.35139254516338064
-0.05138959935011836,1.8687695019111574
0.27833225625700636,0.9076505855059768
-0.0881140047022824,-0.6432842835574364
0.3336320488145466,2.5449211792695485
0.5089692946907323,0.29486207885757604
0.3978476353125358,-0.23294615722718515
-0.13030171245137212,-0.024009261682438172
0.2668991422762286,-0.8372957613152874
-0.05940528434673098,0.20240374568575617
0.3051061848684464,-1.2075934967706363
0.06134075074602141,-0.9754443365931912
0.3843332217107455,-0.6167739045442422
0.2855342678474582,-0.07591997280513108
0.30003427901023577,0.04981867572187537
0.023114177866464664,0.6416238491676898
0.4837836605417741,-0.4772875903644028
0.12180847731423772,-0.10882088995377107
0.32969361759537935,2.002211826358677
0.36049362876614727,-0.47512330563779426
